variant_name,brand_name,model_new,oem_name,car_segment,body_type_new,bt,fuel_type_new,transmission_type_new,engine_cc,engine_capacity_new,Engine Type,Value Configuration,Turbo Charger,Super Charger,Gear Box,Drive Type,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,Fuel Suppy System,Color,exterior_color,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Length,Width,Height,Wheel Base,Turning Radius,No Door Numbers,Cargo Volumn,seating_capacity_new,max_engine_capacity_new,min_engine_capacity_new,mileage_new,top_features_count,comfort_features_count,interior_features_count,exterior_features_count,safety_features_count,listing_count
skoda octavia style plus 2.0 tdi at,skoda,Skoda Octavia,skoda,Sedan,Sedan cars,Sedan,diesel,automatic,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,6 Speed,FWD,Power,Disc,Disc,"Tubeless,Radial",DIRECT INJECTION,Candy White,Candy White,1968.0,141.0,320.0,4.0,4.0,4659.0,1814.0,1476.0,2688.0,5.2,4.0,590.0,5.0,1968.0,1968.0,19.3,9.0,25.0,13.0,16.0,32.0,7
skoda rapid 1.0 tsi ambition,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,500cc-1000cc,500cc-1000cc,1.0L TSI Petrol,DOHC,Yes,No,6 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,White,White,999.0,108.62,175.0,3.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,999.0,999.0,18.97,9.0,17.0,12.0,13.0,22.0,11
skoda rapid 1.0 tsi ambition at,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,automatic,500cc-1000cc,500cc-1000cc,1.0L TSI Petrol,DOHC,Yes,No,6 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,White,White,999.0,108.62,175.0,3.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,999.0,999.0,16.24,9.0,17.0,12.0,13.0,24.0,10
skoda rapid 1.0 tsi monte carlo,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,500cc-1000cc,500cc-1000cc,1.0L TSI Petrol,DOHC,Yes,No,6 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,Red,Red,999.0,108.62,175.0,3.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,999.0,999.0,18.97,9.0,19.0,11.0,13.0,24.0,2
skoda rapid 1.0 tsi rider,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,500cc-1000cc,500cc-1000cc,1.0L TSI Petrol,DOHC,Yes,No,6 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,Candy White,Candy White,999.0,108.62,175.0,3.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,999.0,999.0,18.97,9.0,16.0,10.0,7.0,21.0,4
skoda rapid 1.0 tsi rider plus,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,500cc-1000cc,500cc-1000cc,1.0L TSI Petrol,DOHC,Yes,No,6 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,Brown,Brown,999.0,108.62,175.0,3.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,999.0,999.0,18.97,9.0,16.0,10.0,8.0,21.0,1
skoda rapid 1.0 tsi rider plus at,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,automatic,500cc-1000cc,500cc-1000cc,1.0L TSI Petrol,DOHC,Yes,No,6 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,Candy White,Candy White,999.0,108.62,175.0,3.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,999.0,999.0,16.24,9.0,16.0,10.0,8.0,23.0,1
skoda rapid 1.0 tsi style,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,500cc-1000cc,500cc-1000cc,1.0L TSI Petrol,DOHC,Yes,No,6 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,Red,Red,999.0,108.62,175.0,3.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,999.0,999.0,18.97,9.0,19.0,12.0,17.0,25.0,12
skoda rapid 1.0 tsi style at,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,automatic,500cc-1000cc,500cc-1000cc,1.0L TSI Petrol,DOHC,Yes,No,6 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,White,White,999.0,108.62,175.0,3.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,999.0,999.0,16.24,9.0,19.0,12.0,17.0,27.0,7
skoda rapid 1.5 tdi active bsiv,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,White,White,1498.0,108.6,250.0,4.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.13,9.0,20.0,9.0,8.0,24.0,3
skoda rapid 1.5 tdi ambition,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,White,White,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.14,9.0,18.0,12.0,11.0,20.0,8
skoda rapid 1.5 tdi ambition bsiv,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,White,White,1498.0,108.6,250.0,4.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.13,9.0,22.0,13.0,11.0,27.0,27
skoda rapid 1.5 tdi ambition plus,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,Turbocharged Diesel Engin,DOHC,Yes,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,Cappuccino Beige,Cappuccino Beige,1498.0,103.6,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.14,9.0,19.0,12.0,9.0,20.0,8
skoda rapid 1.5 tdi ambition with alloy wheel,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,Cappuccino Beige,Cappuccino Beige,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.14,9.0,18.0,12.0,11.0,20.0,3
skoda rapid 1.5 tdi at ambition,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,automatic,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,7 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,Silver,Silver,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.66,9.0,18.0,12.0,11.0,22.0,10
skoda rapid 1.5 tdi at ambition bsiv,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,automatic,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,7 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,Grey,Grey,1498.0,108.6,250.0,4.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.72,9.0,23.0,13.0,11.0,28.0,6
skoda rapid 1.5 tdi at ambition plus,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,automatic,1000cc-2000cc,1000cc-2000cc,Turbocharged Diesel Engin,DOHC,Yes,No,7 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,Beige,Beige,1498.0,103.6,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.66,9.0,19.0,12.0,9.0,21.0,4
skoda rapid 1.5 tdi at ambition with alloy wheel,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,automatic,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,7 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,Brilliant Silver,Brilliant Silver,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.66,9.0,18.0,12.0,11.0,22.0,3
skoda rapid 1.5 tdi at elegance,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,automatic,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,7 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION ,Candy White,Candy White,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.66,9.0,17.0,13.0,8.0,21.0,13
skoda rapid 1.5 tdi at elegance black package,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,automatic,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,7 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION ,White,White,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.66,9.0,17.0,13.0,9.0,21.0,1
skoda rapid 1.5 tdi at elegance plus,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,automatic,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,7 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION ,Cappuccino Beige,Cappuccino Beige,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.66,9.0,18.0,13.0,8.0,21.0,8
skoda rapid 1.5 tdi at elegance plus black package,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,automatic,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,7 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION ,White,White,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.66,9.0,18.0,13.0,9.0,21.0,1
skoda rapid 1.5 tdi at style bsiv,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,automatic,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,7 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,White,White,1498.0,108.6,250.0,4.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.72,9.0,25.0,13.0,13.0,30.0,15
skoda rapid 1.5 tdi at style plus,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,automatic,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,7 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION ,White,White,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.66,9.0,20.0,12.0,11.0,22.0,12
skoda rapid 1.5 tdi at style plus black package,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,automatic,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,7 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION ,Silver,Silver,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.66,9.0,20.0,12.0,11.0,22.0,1
skoda rapid 1.5 tdi elegance,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,5-speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION ,White,White,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.14,9.0,17.0,13.0,8.0,20.0,8
skoda rapid 1.5 tdi elegance black package,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,5-speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION ,White,White,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.14,9.0,17.0,13.0,9.0,20.0,5
skoda rapid 1.5 tdi elegance plus,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,5-speed,FWD,Power,Disc,Drum,"Tubeless,Radial ",DIRECT INJECTION ,Black,Black,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.14,9.0,18.0,13.0,8.0,20.0,3
skoda rapid 1.5 tdi elegance plus black package,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,5-speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION ,White,White,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.14,9.0,18.0,13.0,9.0,20.0,2
skoda rapid 1.5 tdi style bsiv,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,Silver,Silver,1498.0,108.6,250.0,4.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.13,9.0,24.0,13.0,13.0,29.0,7
skoda rapid 1.5 tdi style plus,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial ",DIRECT INJECTION ,Cappuccino Beige,Cappuccino Beige,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.14,9.0,20.0,12.0,11.0,20.0,4
skoda rapid 1.5 tdi style plus black package,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial ",DIRECT INJECTION ,Silver,Silver,1498.0,103.52,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1498.0,1498.0,21.14,9.0,20.0,12.0,11.0,20.0,1
skoda rapid 1.6 mpi active,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,In-Line Petrol Engine,DOHC,No,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,Brilliant Silver,Brilliant Silver,1598.0,103.5,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,15.0,8.0,15.0,6.0,4.0,10.0,3
skoda rapid 1.6 mpi active bsiv,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,Petrol Engine,DOHC,No,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,White,White,1598.0,103.2,153.0,4.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,15.41,9.0,20.0,10.0,9.0,24.0,8
skoda rapid 1.6 mpi active plus,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,In-Line Petrol Engine,DOHC,No,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,Black,Black,1598.0,105.0,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,15.0,8.0,15.0,8.0,5.0,11.0,2
skoda rapid 1.6 mpi ambition,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,In-Line Petrol Engine,DOHC,No,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",COMMON RAIL INJECTION,White,White,1598.0,105.0,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,15.0,8.0,15.0,6.0,7.0,12.0,18
skoda rapid 1.6 mpi ambition bsiv,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,Petrol Engine,DOHC,No,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,White,White,1598.0,103.2,153.0,4.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,15.41,9.0,22.0,13.0,11.0,27.0,8
skoda rapid 1.6 mpi ambition plus,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,In-Line Petrol Engine,DOHC,No,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,Candy White,Candy White,1598.0,103.5,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,15.0,9.0,17.0,11.0,8.0,16.0,13
skoda rapid 1.6 mpi ambition plus alloy,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,In-Line Petrol Engine,DOHC,No,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,White,White,1598.0,103.5,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,15.0,8.0,16.0,11.0,8.0,13.0,1
skoda rapid 1.6 mpi ambition with alloy wheel,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,Petrol Engine,DOHC,No,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,Golden,Golden,1598.0,103.52,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,15.0,9.0,18.0,12.0,11.0,20.0,2
skoda rapid 1.6 mpi at ambition,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,automatic,1000cc-2000cc,1000cc-2000cc,In-Line Petrol Engine,DOHC,No,No,6 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",COMMON RAIL INJECTION,Cappuccino Beige,Cappuccino Beige,1598.0,105.0,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,14.3,8.0,15.0,6.0,7.0,14.0,6
skoda rapid 1.6 mpi at ambition bsiv,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,automatic,1000cc-2000cc,1000cc-2000cc,Petrol Engine,DOHC,No,No,6 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,White,White,1598.0,103.2,153.0,4.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,14.84,9.0,23.0,13.0,11.0,28.0,7
skoda rapid 1.6 mpi at ambition plus,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,automatic,1000cc-2000cc,1000cc-2000cc,In-Line Petrol Engine,DOHC,No,No,6 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,Silver,Silver,1598.0,103.6,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,14.3,9.0,18.0,12.0,9.0,20.0,5
skoda rapid 1.6 mpi at ambition plus alloy,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,automatic,1000cc-2000cc,1000cc-2000cc,In-Line Petrol Engine,DOHC,No,No,6 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,Other,Other,1598.0,103.6,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,14.3,8.0,16.0,12.0,8.0,14.0,1
skoda rapid 1.6 mpi at elegance,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,automatic,1000cc-2000cc,1000cc-2000cc,In-Line Petrol Engine,DOHC,No,No,6 Speed ,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,White,White,1598.0,103.5,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,14.3,9.0,17.0,11.0,8.0,16.0,12
skoda rapid 1.6 mpi at elegance plus,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,automatic,1000cc-2000cc,1000cc-2000cc,Petrol Engine,DOHC,No,No,6 Speed ,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,Silver,Silver,1598.0,103.52,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,14.3,9.0,18.0,13.0,9.0,21.0,5
skoda rapid 1.6 mpi at elegance plus black package,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,automatic,1000cc-2000cc,1000cc-2000cc,Petrol Engine,DOHC,No,No,6 Speed ,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,Golden,Golden,1598.0,103.52,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,14.3,9.0,18.0,13.0,10.0,21.0,2
skoda rapid 1.6 mpi at style,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,automatic,1000cc-2000cc,1000cc-2000cc,Petrol Engine,DOHC,No,No,6 Speed ,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,Grey,Grey,1598.0,103.52,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,14.3,9.0,19.0,12.0,11.0,22.0,4
skoda rapid 1.6 mpi at style bsiv,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,automatic,1000cc-2000cc,1000cc-2000cc,Petrol Engine,DOHC,No,No,6 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,Red,Red,1598.0,103.2,153.0,4.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,14.84,9.0,25.0,13.0,13.0,30.0,15
skoda rapid 1.6 mpi at style plus,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,automatic,1000cc-2000cc,1000cc-2000cc,Petrol Engine,DOHC,No,No,6 Speed ,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,Red,Red,1598.0,103.52,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,14.3,9.0,20.0,12.0,11.0,22.0,2
skoda rapid 1.6 mpi elegance,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,In-Line Petrol Engine,DOHC,No,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,Brilliant Silver,Brilliant Silver,1598.0,103.5,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,15.0,9.0,17.0,11.0,8.0,16.0,8
skoda rapid 1.6 mpi style bsiv,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,Petrol Engine,DOHC,No,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,White,White,1598.0,103.2,153.0,4.0,4.0,4413.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,14.3,9.0,24.0,13.0,13.0,29.0,14
skoda rapid 1.6 mpi style plus,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,Petrol Engine,DOHC,No,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",MPFI,Silver,Silver,1598.0,103.52,153.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,15.0,9.0,20.0,12.0,11.0,20.0,4
skoda rapid 1.6 tdi active,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,Turbocharged Diesel Engin,DOHC,Yes,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,White,White,1598.0,103.5,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,20.5,8.0,15.0,6.0,5.0,10.0,7
skoda rapid 1.6 tdi active plus,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,Turbocharged Diesel Engin,DOHC,Yes,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,Gray,Gray,1598.0,105.0,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,20.5,8.0,15.0,7.0,5.0,11.0,3
skoda rapid 1.6 tdi ambition,skoda,Skoda Rapid,skoda,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,Turbocharged Diesel Engin,DOHC,Yes,No,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",DIRECT INJECTION,Cappuccino Beige,Cappuccino Beige,1598.0,103.5,250.0,4.0,4.0,4386.0,1699.0,1466.0,2552.0,5.3,4.0,460.0,5.0,1598.0,1598.0,20.5,8.0,16.0,7.0,8.0,15.0,29
